YEAR,state,county,MOVEDNET,FROMABROAD,POP1YR,TODIFFSTATE,FROMDIFFSTATE,POP1YRAGO
2017,29,163,-6.0,43,18288,346,267,18254
2017,29,165,2856.0,719,96010,3548,4515,92525
2017,29,167,801.0,61,31123,581,990,30310
2017,29,169,8898.0,1667,52446,6095,13189,44082
2017,29,171,-131.0,0,4784,249,122,4918
2017,29,173,-101.0,8,9954,107,76,10064
2017,29,175,182.0,152,24795,401,519,24451
2017,29,177,352.0,23,22519,139,441,22164
2017,29,179,-263.0,0,6334,61,95,6616
2017,29,181,-35.0,12,13665,125,220,13650
2017,29,183,205.0,769,381163,7014,5331,380400
2017,29,185,506.0,16,9340,7,448,8826
2017,29,186,134.0,0,17756,39,213,17622
2017,29,187,813.0,81,65694,754,1376,64977
2017,29,189,-1711.0,4565,988645,23599,22891,985882
2017,29,195,-94.0,209,22689,251,457,22570
2017,29,197,146.0,0,4378,35,88,4241
2017,29,199,-17.0,0,4763,65,116,4786
2017,29,201,73.0,54,38240,569,912,38146
2017,29,203,282.0,43,8208,16,131,7935
2017,29,205,88.0,2,6040,161,96,5962
2017,29,207,461.0,37,29337,133,360,28844
2017,29,209,130.0,15,31258,792,1022,31079
2017,29,211,-529.0,3,6297,227,147,6843
2017,29,213,892.0,185,53752,1903,2801,52917
2017,29,215,818.0,29,25466,465,670,24689
2017,29,217,-5.0,52,20389,416,441,20366
2017,29,219,71.0,44,33166,359,391,33010
2017,29,221,-252.0,16,24735,204,109,24971
2017,29,223,-72.0,0,13201,120,150,13279
2017,29,225,1344.0,2,37050,255,718,35728
2017,29,227,-57.0,0,2040,6,22,2097
2017,29,229,-589.0,22,18137,375,521,18718
2017,29,510,-8654.0,2066,311166,13838,11630,317467
2017,30,1,-425.0,2,9282,428,389,9684
2017,30,3,-36.0,0,13160,184,180,13196
2017,30,5,-42.0,30,6523,179,177,6540
2017,30,7,117.0,13,5634,195,158,5630
2017,30,9,-419.0,19,10393,294,261,10797
2017,30,11,-169.0,2,1310,60,15,1483
2017,30,13,-365.0,541,80638,3001,2878,80491
2017,30,15,-99.0,19,5737,79,181,5823
2017,30,17,83.0,12,11754,385,466,11668
2017,30,19,23.0,0,1767,25,39,1744
2017,30,21,353.0,21,9278,232,500,8911
2017,30,23,-102.0,7,9031,251,401,9129
2017,30,25,212.0,0,2878,40,158,2704
2017,30,27,-807.0,56,11219,556,102,11995
2017,30,29,941.0,248,94935,3103,4193,93446
2017,30,31,2718.0,465,99669,3842,5618,96719
2017,30,33,-23.0,0,1059,0,24,1086
2017,30,35,322.0,92,13506,197,353,13165
2017,30,37,64.0,0,741,0,30,677
2017,30,39,99.0,11,3176,152,128,3100
2017,30,41,-170.0,36,16229,174,278,16353
2017,30,43,546.0,1,11544,193,447,11127
2017,30,45,1.0,0,1961,16,53,1970
2017,30,47,1127.0,34,29273,296,937,28246
2017,30,49,621.0,196,65468,1855,2677,64656
2017,30,51,70.0,18,2226,0,47,2152
2017,30,53,-24.0,61,19111,596,850,19065
2017,30,55,-11.0,0,1708,17,17,1716
2017,30,57,272.0,116,7858,87,299,7514
2017,30,59,47.0,6,1984,14,87,1931
2017,30,61,149.0,0,4174,103,321,4030
2017,30,63,1757.0,651,113310,4070,5036,111192
2017,30,65,-25.0,13,4657,163,167,4657
2017,30,67,-306.0,34,15818,328,322,16099
2017,30,69,48.0,0,450,0,0,402
2017,30,71,99.0,23,4086,69,62,3989
2017,30,73,-17.0,0,5991,77,178,6031
2017,30,75,-75.0,0,1595,51,41,1670
2017,30,77,61.0,0,6819,254,74,6767
2017,30,79,-44.0,1,1311,44,9,1342
2017,30,81,-519.0,97,40997,1229,1325,41427
2017,30,83,312.0,11,11214,587,911,10928
2017,30,85,-373.0,20,11092,283,253,11425
2017,30,87,-182.0,15,9150,186,154,9211
2017,30,89,-178.0,4,11261,475,472,11464
2017,30,91,-225.0,10,3559,254,109,3740
2017,30,93,858.0,138,34137,1072,1039,33274
2017,30,95,-74.0,15,9276,351,211,9300
2017,30,97,30.0,27,3593,31,45,3540
2017,30,99,257.0,4,5946,91,125,5714
2017,30,101,364.0,11,5011,137,359,4652
2017,30,103,48.0,0,783,2,23,735
2017,30,105,-72.0,4,7509,277,129,7632
2017,30,107,33.0,1,2073,8,14,2043
2017,30,109,-80.0,0,1107,56,35,1187
2017,30,111,352.0,542,154538,4915,4325,153595
2017,31,1,-737.0,96,31175,724,518,31715
2017,31,3,59.0,10,6332,89,94,6291
2017,31,5,16.0,2,421,0,0,403
2017,31,7,-130.0,0,722,41,33,852
2017,31,9,-12.0,0,496,0,0,508
2017,31,11,-112.0,3,5317,87,64,5372
2017,31,13,-234.0,0,11002,168,163,11218
2017,31,15,-49.0,4,2026,21,16,2071
2017,31,17,-42.0,37,3041,2,6,3046
2017,31,19,2115.0,144,48274,1106,1534,46204
2017,31,21,32.0,0,6509,40,69,6486
2017,31,23,-306.0,20,7989,137,19,8275
2017,31,25,-353.0,89,25176,683,301,25425
2017,31,27,286.0,13,8443,119,310,8151
2017,31,29,-115.0,23,3749,4,128,3837
2017,31,31,125.0,1,5731,176,209,5604
2017,31,33,-280.0,10,9848,313,383,9927
2017,31,35,-20.0,4,6213,107,101,6229
2017,31,37,-444.0,208,10261,419,119,10512
2017,31,39,86.0,0,8939,72,46,8853
2017,31,41,-110.0,19,10709,296,310,10818
2017,31,43,113.0,53,20161,715,1031,20017
2017,31,45,646.0,13,8881,374,714,8233
2017,31,47,118.0,43,23523,255,447,23449
2017,31,49,157.0,3,1887,37,121,1727
2017,31,51,-339.0,2,5671,250,33,5959
2017,31,53,20.0,77,36121,368,759,36106
2017,31,55,-2285.0,3346,541769,17728,15305,540856
2017,31,57,175.0,11,1980,93,258,1788
2017,31,59,-82.0,4,5538,8,46,5616
2017,31,61,-149.0,0,2985,30,109,3134
2017,31,63,83.0,1,2603,52,34,2519
2017,31,65,-254.0,7,4776,153,53,5024
2017,31,67,-148.0,33,21379,286,384,21554
2017,31,69,-141.0,1,1886,108,82,2038
2017,31,71,-4.0,0,1943,27,0,1947
2017,31,73,-2.0,0,2008,59,18,2010
2017,31,75,-20.0,0,676,21,6,698
2017,31,77,107.0,6,2404,2,60,2296
2017,31,79,-86.0,537,60510,771,1244,60221
2017,31,81,-237.0,6,9079,185,45,9299
2017,31,83,-20.0,0,3407,9,59,3446
2017,31,85,-40.0,1,937,16,29,976
2017,31,87,-42.0,2,2816,39,60,2856
2017,31,89,41.0,14,10158,87,164,10113
2017,31,91,48.0,0,684,0,29,639
2017,31,93,-312.0,2,6303,63,59,6610
2017,31,95,132.0,0,7169,212,170,7054
2017,31,97,-126.0,6,5167,32,66,5292
2017,31,99,-99.0,0,6491,42,42,6590
2017,31,101,469.0,14,8044,71,405,7567
2017,31,103,7.0,0,705,0,2,698
2017,31,105,10.0,23,3642,132,166,3624
2017,31,107,-245.0,22,8401,221,194,8594
2017,31,109,5955.0,2479,302061,7218,8570,294405
2017,31,111,191.0,40,35092,764,963,34846
2017,31,113,45.0,0,893,9,55,839
2017,31,115,40.0,0,524,0,16,484
2017,31,117,1.0,0,420,10,4,419
2017,31,119,-97.0,39,34651,928,726,34643
2017,31,121,-116.0,14,7687,112,73,7789
2017,31,123,-63.0,0,4887,248,153,4952
2017,31,125,-86.0,0,3528,27,34,3614
2017,31,127,169.0,4,6955,122,229,6785
2017,31,129,-54.0,15,4265,169,81,4304
2017,31,131,141.0,36,15637,389,422,15453
2017,31,133,54.0,6,2685,18,61,2625
2017,31,135,-14.0,12,2881,50,107,2885
2017,31,137,-92.0,41,9113,171,202,9165
2017,31,139,-269.0,0,7027,24,60,7296
2017,31,141,221.0,86,32565,218,469,32465
2017,31,143,9.0,5,5170,35,60,5147
2017,31,145,48.0,27,10764,170,414,10678
2017,31,147,-136.0,0,7969,213,96,8123
2017,31,149,46.0,1,1365,0,23,1318
2017,31,151,67.0,71,14228,197,242,14088
2017,31,153,151.0,1162,172553,6690,6917,171369
2017,31,155,-31.0,17,20664,177,253,20699
2017,31,157,-33.0,29,36017,740,956,36056
2017,31,159,492.0,19,16772,279,541,16286
2017,31,161,-202.0,0,5194,194,221,5410
2017,31,163,15.0,3,3008,3,20,2990
2017,31,165,-14.0,0,1237,3,15,1251
2017,31,167,-121.0,0,5979,197,120,6100
2017,31,169,-49.0,2,5084,50,69,5131
2017,31,171,41.0,2,643,4,43,600
2017,31,173,-125.0,36,6949,182,122,7041
2017,31,175,-10.0,1,4177,21,40,4186
2017,31,177,317.0,14,20290,318,513,20066
2017,31,179,434.0,0,9304,131,322,8870
2017,31,181,-33.0,3,3566,7,76,3591
2017,31,183,5.0,0,823,0,3,821
2017,31,185,216.0,15,13692,247,268,13449
2017,32,1,199.0,100,23733,983,1379,23429
2017,32,3,25666.0,13203,2088437,70863,94754,2053239
2017,32,5,558.0,79,47290,1815,2194,46714
2017,32,7,-103.0,95,51593,1624,1726,51595
2017,32,9,6.0,0,1094,31,43,1063
2017,32,11,-118.0,0,1728,98,19,1846
2017,32,13,-153.0,105,16635,714,568,16639
2017,32,15,-276.0,40,5739,139,98,5975
2017,32,17,138.0,17,5165,249,135,5010
2017,32,19,1113.0,87,51887,1376,2656,50727
2017,32,21,166.0,0,4429,44,103,4263
2017,32,23,339.0,44,42934,1432,2196,42624
2017,32,27,198.0,0,6614,163,73,6422
2017,32,29,361.0,0,3857,64,290,3518
2017,32,31,4434.0,2379,439967,15975,18907,433565
2017,32,33,126.0,9,9798,195,147,9649
2017,32,510,1617.0,159,53820,2210,2648,52164
2017,33,1,-1221.0,78,59873,1429,1089,61016
2017,33,3,17.0,57,47261,1808,1570,47187
2017,33,5,573.0,263,75534,3006,2991,74698
2017,33,7,-151.0,24,31889,1181,858,32016
2017,33,9,2198.0,865,88662,3926,6025,85619
2017,33,11,3863.0,2875,401696,12161,15035,395161
2017,33,13,145.0,483,146622,4297,3698,146009
2017,33,15,-1916.0,1016,299751,9670,11340,300672
2017,33,17,3001.0,855,125302,3964,5223,121556
2017,33,19,-322.0,40,42774,1392,901,43061
2017,34,1,-1605.0,1483,270247,5921,4513,270581
2017,34,3,-7647.0,7878,929206,23321,16061,929275
2017,34,5,-5800.0,2544,444961,15615,8868,448601
2017,34,7,-2029.0,2784,504898,11950,8297,504671
2017,34,9,-338.0,202,93830,2475,2720,94009
2017,34,11,20.0,840,153256,2244,1234,152969
2017,34,13,-8175.0,5619,790854,17056,12882,793651
2017,34,15,-699.0,680,288502,5616,3510,288585
2017,34,17,-9789.0,12624,670201,20303,18610,667765
2017,34,19,-1662.0,426,124753,4292,1649,125989
2017,34,21,-811.0,4044,369689,12883,8584,366611
2017,34,23,-13399.0,9734,828120,21826,10905,832046
2017,34,25,-2282.0,2590,622307,12515,8581,622077
2017,34,27,-6786.0,2628,494388,14418,6818,498759
2017,34,29,1703.0,1781,581935,9556,7392,578497
2017,34,31,-4981.0,3263,504066,8684,4486,505983
2017,34,33,-382.0,114,63242,996,1023,63526
2017,34,35,-4518.0,3034,330093,9264,4127,331592
2017,34,37,-1119.0,225,142297,3378,1496,143191
2017,34,39,-3664.0,4411,550675,11196,7020,550218
2017,34,41,774.0,368,106281,3137,2041,105183
2017,35,1,-4148.0,3172,667291,22563,17717,668125
2017,35,3,-193.0,29,3539,209,47,3703
2017,35,5,238.0,474,64461,2187,2058,63664
2017,35,6,-91.0,105,26727,530,282,26670
2017,35,7,194.0,23,12458,639,497,12233
2017,35,9,219.0,369,49541,3306,3355,49024
2017,35,11,-189.0,5,2015,49,32,2203
2017,35,13,-493.0,1529,211492,8998,6988,210844
2017,35,15,-1646.0,204,55703,3084,1835,57132
2017,35,17,-234.0,19,28107,988,840,28298
2017,35,19,-129.0,19,4404,73,35,4514
2017,35,21,-129.0,5,546,105,5,670
2017,35,23,172.0,13,4383,51,240,4258
2017,35,25,-1202.0,138,68464,1995,2041,69557
2017,35,27,221.0,92,19246,538,860,18958
2017,35,28,-207.0,197,17912,916,610,17926
2017,35,29,-275.0,258,23961,1084,740,23945
2017,35,31,-853.0,234,71724,1573,1323,72415
2017,35,33,-150.0,0,4599,166,3,4719
2017,35,35,-371.0,1909,64287,3519,4024,62793
2017,35,37,-304.0,6,8380,288,218,8678
2017,35,39,-628.0,25,39047,458,181,39660
2017,35,41,535.0,305,19013,609,674,18169
2017,35,43,183.0,282,137307,4509,3610,137046
2017,35,45,-341.0,352,126563,3211,3220,126682
2017,35,47,-191.0,203,27876,469,376,27918
2017,35,49,803.0,437,146348,3908,4704,145317
2017,35,51,-436.0,19,11127,506,240,11542
2017,35,53,-398.0,174,16956,576,355,17193
2017,35,55,423.0,91,32538,641,961,32103
2017,35,57,59.0,134,15369,334,352,15112
2017,35,59,269.0,0,4167,14,193,3904
2017,35,61,652.0,162,75098,1369,1257,74282
2017,36,1,2021.0,2528,305400,6704,4629,300948
2017,36,3,579.0,144,46987,993,704,46276
2017,36,5,-20918.0,14220,1435699,30017,10263,1443522
2017,36,7,1253.0,1142,194438,3829,2835,192084
2017,36,9,-1378.0,86,77361,1458,1081,78657
2017,36,11,-166.0,230,77531,1124,503,77467
2017,36,13,934.0,494,129419,2920,1750,128129
2017,36,15,-1158.0,217,86021,1991,894,86969
2017,36,17,-433.0,60,48337,544,666,48710
2017,36,19,3253.0,288,80627,1270,1236,77093
2017,36,21,-672.0,102,61116,1050,863,61686
2017,36,23,-237.0,47,47785,659,361,47975
2017,36,25,912.0,108,45583,490,729,44570
2017,36,27,2210.0,1524,293166,5839,5116,289452
2017,36,29,-2869.0,5995,913321,14782,10112,910799
2017,36,31,-75.0,210,37949,1129,824,37849
2017,36,33,1191.0,110,50627,512,769,49326
2017,36,35,-527.0,151,53427,1035,464,53803
2017,36,37,-475.0,43,57865,946,383,58297
2017,36,39,-1719.0,110,47389,839,252,49090
2017,36,41,-23.0,2,4599,98,62,4620
2017,36,43,-1117.0,83,62317,1032,429,63351
2017,36,45,-2345.0,2668,114380,10442,8283,114057
2017,36,47,-53575.0,24640,2597231,67410,29309,2626889
2017,36,49,-447.0,69,26542,561,307,26927
2017,36,51,62.0,254,63813,1157,571,63535
2017,36,53,-316.0,392,71221,1863,1009,71145
2017,36,55,1384.0,5320,741085,14250,12888,735170
2017,36,57,-186.0,411,48972,742,585,49061
2017,36,59,-12287.0,6005,1350618,21574,8469,1356972
2017,36,61,-21796.0,30121,1635668,63953,60551,1627721
2017,36,63,-1592.0,343,210570,3380,1680,211836
2017,36,65,888.0,995,229467,3559,2837,227689
2017,36,67,-2664.0,4075,462919,10883,9330,461650
2017,36,69,398.0,449,108441,2285,2010,107615
2017,36,71,-4210.0,716,373856,9390,5071,377424
2017,36,73,-117.0,92,41184,313,141,41209
2017,36,75,516.0,275,118791,1734,1256,118000
2017,36,77,866.0,196,60127,1806,788,59065
2017,36,79,-1340.0,310,98517,2222,634,99557
2017,36,81,-27482.0,24808,2312818,40510,17950,2315774
2017,36,83,2753.0,763,158022,2658,3402,154511
2017,36,85,-5713.0,1708,470648,8703,2177,474778
2017,36,87,-3542.0,2112,320541,6597,3027,321986
2017,36,89,1582.0,363,109690,2019,1553,107745
2017,36,91,790.0,1237,224491,5673,5556,222544
2017,36,93,-2981.0,924,153573,2752,1888,155693
2017,36,95,40.0,5,31459,548,446,31414
2017,36,97,-55.0,32,17899,122,126,17926
2017,36,99,535.0,39,34291,551,505,33717
2017,36,101,-597.0,208,96351,1881,1310,96740
2017,36,103,-14945.0,5791,1483771,26553,9248,1493049
2017,36,105,719.0,395,75044,1333,874,74178
2017,36,107,-135.0,68,48735,996,916,48802
2017,36,109,2504.0,2745,103557,4921,6595,98335
2017,36,111,82.0,613,178614,2910,1584,177967
2017,36,113,-693.0,195,64264,967,610,64762
2017,36,115,566.0,70,61649,929,1070,61023
2017,36,117,140.0,200,90405,1003,964,90065
2017,36,119,-4617.0,7006,965559,22966,11799,963369
2017,36,121,-6.0,37,40533,646,472,40502
2017,36,123,705.0,96,24849,388,597,24048
2017,37,1,934.0,810,156287,2018,3204,155148
2017,37,3,96.0,12,36840,218,365,36728
2017,37,5,-203.0,7,10854,114,72,11079
2017,37,7,-107.0,41,25238,219,218,25304
2017,37,9,-322.0,122,26669,308,175,26898
2017,37,11,708.0,3,17353,330,326,16624
2017,37,13,-423.0,109,46756,351,427,47196
2017,37,15,-168.0,102,19759,144,114,19789
2017,37,17,-84.0,106,33692,279,351,33683
2017,37,19,5119.0,233,121506,2519,5002,117438
2017,37,21,885.0,749,250342,8431,8440,249452
2017,37,23,-61.0,347,88232,717,987,88035
2017,37,25,2772.0,331,194516,3882,5351,192785
2017,37,27,523.0,150,81028,966,1395,80634
2017,37,29,353.0,17,10262,158,198,9892
2017,37,31,1034.0,489,68136,1631,2220,67051
2017,37,33,331.0,0,22617,270,567,22368
2017,37,35,1047.0,314,154310,2739,3103,153013
2017,37,37,162.0,80,67670,952,1296,67655
2017,37,39,9.0,17,27297,1043,1200,27253
2017,37,41,-49.0,0,14199,172,472,14326
2017,37,43,403.0,0,10699,287,617,10346
2017,37,45,162.0,74,95934,1383,1657,95740
2017,37,47,814.0,67,56036,541,1213,55139
2017,37,49,86.0,970,102010,7226,6875,101334
2017,37,51,-2729.0,4241,327463,22295,22245,327366
2017,37,53,374.0,72,24950,767,1251,24636
2017,37,55,-189.0,182,35089,1119,1655,35074
2017,37,57,763.0,115,162473,1388,2418,161630
2017,37,59,1049.0,86,41365,499,806,40418
2017,37,61,168.0,181,58305,220,780,58024
2017,37,63,2976.0,3974,296418,9773,11854,290542
2017,37,65,-1437.0,97,53391,371,361,54856
2017,37,67,1901.0,1472,364339,8421,9820,361900
2017,37,69,1157.0,170,63260,647,801,62034
2017,37,71,2250.0,255,211645,3550,4452,209672
2017,37,73,-533.0,1,11505,471,206,12073
2017,37,75,95.0,19,8596,104,287,8467
2017,37,77,170.0,135,58090,1437,1179,57919
2017,37,79,1209.0,74,20901,122,381,19714
2017,37,81,851.0,2334,510942,10407,11793,509100
2017,37,83,560.0,26,51965,415,620,51510
2017,37,85,2040.0,522,126985,5295,5793,125518
2017,37,87,1311.0,17,59243,1526,2349,58001
2017,37,89,3362.0,122,111174,2217,4200,108400
2017,37,91,1158.0,36,24029,381,1115,22912
2017,37,93,1671.0,667,51416,2154,2181,49178
2017,37,95,95.0,0,5406,83,18,5312
2017,37,97,1802.0,773,167880,3172,4982,165970
2017,37,99,2089.0,233,41392,819,1224,39085
2017,37,101,236.0,469,184044,2898,3394,184017
2017,37,103,-134.0,7,9710,111,101,9842
2017,37,105,-800.0,404,59179,1349,760,59722
2017,37,107,-574.0,153,57461,412,698,58047
2017,37,109,-538.0,129,79790,1311,1733,80472
2017,37,111,-573.0,144,44623,745,348,45119
2017,37,113,544.0,59,33978,921,1661,33548
2017,37,115,717.0,12,21282,158,420,20637
2017,37,117,253.0,9,22879,55,152,22668
2017,37,119,16343.0,8693,1020878,32378,44668,1003968
2017,37,121,-183.0,7,14951,135,173,15164
2017,37,123,233.0,53,27138,177,145,26823
2017,37,125,248.0,603,93505,2832,3074,92744
2017,37,127,224.0,352,92986,1330,1506,92438
2017,37,129,5269.0,1202,217507,4654,6679,212601
2017,37,131,230.0,16,20287,214,386,20159
2017,37,133,5184.0,3354,189053,19023,22413,182045
2017,37,135,3192.0,2285,140681,5942,7264,136268
2017,37,137,190.0,17,12719,224,175,12518
2017,37,139,930.0,50,39054,1153,1470,38299
2017,37,141,955.0,194,57059,1195,876,56087
2017,37,143,-100.0,3,13367,260,539,13467
2017,37,145,-113.0,104,38853,493,473,38958
2017,37,147,8376.0,285,174391,2700,5233,167348
2017,37,149,140.0,46,20339,431,419,20194
2017,37,151,-131.0,100,141376,1486,1389,141513
2017,37,153,-950.0,8,45009,737,312,46040
2017,37,155,-1060.0,208,132455,1194,1126,133536
2017,37,157,572.0,218,90842,935,1189,90118
2017,37,159,1206.0,140,137466,1772,2341,136303
2017,37,161,798.0,40,65906,468,1130,65157
2017,37,163,1758.0,239,62983,274,694,61134
2017,37,165,109.0,154,35011,690,592,34802
2017,37,167,-26.0,70,60164,783,598,60256
2017,37,169,-804.0,50,45769,246,204,46531
2017,37,171,-243.0,178,71580,902,863,71754
2017,37,173,-542.0,45,14053,558,247,14493
2017,37,175,1156.0,85,33035,405,989,31888
2017,37,177,78.0,0,4049,110,35,3934
2017,37,179,3126.0,662,219837,4400,6804,216825
2017,37,181,-155.0,183,43757,653,456,43904
2017,37,183,13336.0,8299,1011699,25749,32856,995330
2017,37,185,-277.0,16,19981,463,344,20299
2017,37,187,-118.0,21,12110,132,262,12183
2017,37,189,2809.0,190,53130,1514,1231,50268
2017,37,191,-456.0,916,122826,4083,3118,122476
2017,37,193,5.0,99,68018,528,473,67907
2017,37,195,-1160.0,117,80586,1131,846,81795
2017,37,197,178.0,33,37200,334,258,37017
2017,37,199,-176.0,11,17525,185,358,17715
2017,38,1,-376.0,5,2345,79,76,2716
2017,38,3,-65.0,2,10783,463,470,10767
2017,38,5,-248.0,4,6730,157,53,6850
2017,38,7,10.0,3,978,0,15,971
2017,38,9,25.0,13,6585,151,292,6598
2017,38,11,-133.0,0,3150,129,94,3299
2017,38,13,132.0,3,2234,22,63,2106
2017,38,15,607.0,226,91069,2699,2253,90428
2017,38,17,7006.0,792,168262,9052,12076,163602
2017,38,19,8.0,12,3775,49,33,3747
2017,38,21,-12.0,27,4952,182,183,4956
2017,38,23,-139.0,16,2299,220,54,2446
2017,38,25,164.0,34,4266,158,241,4090
2017,38,27,-69.0,0,2288,15,44,2348
2017,38,29,-33.0,15,3373,0,6,3393
2017,38,31,9.0,10,3278,16,54,3248
2017,38,33,53.0,18,1856,26,136,1790
2017,38,35,5156.0,496,69245,3644,6336,65523
2017,38,37,-33.0,0,2364,142,104,2349
2017,38,39,24.0,0,2242,0,27,2222
2017,38,41,10.0,5,2554,98,95,2515
2017,38,43,230.0,32,2433,16,228,2173
2017,38,45,33.0,3,4066,75,81,4036
2017,38,47,-92.0,7,1911,49,44,1999
2017,38,49,-59.0,13,5846,63,120,5944
2017,38,51,29.0,4,2671,7,45,2649
2017,38,53,-576.0,0,11453,960,797,11894
2017,38,55,-96.0,7,9519,198,129,9591
2017,38,57,-90.0,34,8527,204,318,8515
2017,38,59,381.0,191,29536,675,743,29258
2017,38,61,-440.0,25,9881,634,276,10092
2017,38,63,-22.0,0,2934,109,70,2969
2017,38,65,87.0,4,1809,2,0,1718
2017,38,67,-242.0,35,6952,144,144,7143
2017,38,69,431.0,12,4231,11,88,3817
2017,38,71,235.0,123,11478,47,124,11188
2017,38,73,-106.0,9,5355,85,143,5451
2017,38,75,-109.0,0,2498,84,43,2602
2017,38,77,825.0,81,16182,440,920,15619
2017,38,79,-297.0,49,14427,307,85,14690
2017,38,81,-124.0,17,3850,46,124,3957
2017,38,83,45.0,0,1382,19,25,1337
2017,38,85,-159.0,3,4364,105,125,4532
2017,38,87,-76.0,0,673,84,11,749
2017,38,89,-831.0,297,29819,2181,1937,30035
2017,38,91,-5.0,0,1892,6,16,1891
2017,38,93,655.0,89,20792,489,900,20054
2017,38,95,-109.0,1,2232,63,13,2335
2017,38,97,64.0,6,7998,187,284,7898
2017,38,99,-240.0,34,10802,191,172,10963
2017,38,101,-525.0,1003,68463,4639,4705,68025
2017,38,103,-117.0,0,4028,64,23,4106
2017,38,105,-100.0,166,32436,3021,2504,32513
2017,39,1,-1011.0,0,27732,364,121,28748
2017,39,3,330.0,267,103125,1426,2138,102829
2017,39,5,792.0,254,52663,533,527,51637
2017,39,7,-949.0,306,97518,1297,855,98162
2017,39,9,5642.0,487,65040,1977,1933,59109
2017,39,11,-430.0,31,45142,416,398,45516
2017,39,13,273.0,64,68447,1632,1503,68083
2017,39,15,-810.0,53,43266,996,543,44008
2017,39,17,5332.0,1729,371364,7479,8221,365727
2017,39,19,-226.0,11,27632,439,317,27813
2017,39,21,-109.0,68,38684,534,492,38799
2017,39,23,586.0,410,134100,1427,1934,133189
2017,39,25,-2191.0,238,199808,4089,3414,201445
2017,39,27,-208.0,48,41283,565,486,41442
2017,39,29,-52.0,64,103575,1930,2278,103988
2017,39,31,436.0,62,36219,226,290,35789
2017,39,33,25.0,101,41754,323,284,41587
2017,39,35,-10299.0,7437,1243491,21337,19200,1248849
2017,39,37,-172.0,90,51307,476,518,51331
2017,39,39,52.0,45,37900,476,475,37838
2017,39,41,1527.0,760,191132,3227,3437,189037
2017,39,43,360.0,68,74550,995,1399,74425
2017,39,45,1688.0,266,149678,2477,2611,148060
2017,39,47,-805.0,240,28298,142,351,28856
2017,39,49,3108.0,10072,1236049,28336,28023,1225747
2017,39,51,-964.0,44,41779,656,349,42638
2017,39,53,287.0,25,29813,383,734,29414
2017,39,55,-795.0,195,92881,1491,894,93471
2017,39,57,4062.0,1179,163283,4759,6531,159205
2017,39,59,-562.0,0,38876,591,409,39393
2017,39,61,-294.0,4392,798767,22182,19316,794478
2017,39,63,-250.0,439,74680,1442,1585,74577
2017,39,65,667.0,68,31190,252,668,30551
2017,39,67,-680.0,35,15235,228,232,15842
2017,39,69,88.0,21,27145,330,282,26958
2017,39,71,-471.0,34,42565,397,269,43001
2017,39,73,-165.0,7,28325,425,75,28485
2017,39,75,-497.0,50,42890,247,323,43309
2017,39,77,-505.0,71,57920,620,935,58185
2017,39,79,345.0,70,32330,131,434,31934
2017,39,81,1651.0,32,66909,1263,2369,65618
2017,39,83,1252.0,127,60359,640,1203,59063
2017,39,85,-1119.0,634,227512,2426,2270,228231
