YEAR,state,county,PAYQTR1,EMP,ESTAB,PAYANN
2016,48,323,72895,12636,791,308437
2016,48,325,54395,7196,724,227557
2016,48,327,1163,192,47,4860
2016,48,329,1255971,81103,5195,4952542
2016,48,331,50121,4579,412,216208
2016,48,333,5903,840,107,24008
2016,48,335,10528,1236,125,41240
2016,48,337,37059,3743,426,163542
2016,48,339,2382969,155450,11152,8525673
2016,48,341,83464,7656,441,322489
2016,48,343,27909,3286,223,105895
2016,48,345,1151,188,26,4457
2016,48,347,136294,17923,1280,581090
2016,48,349,99052,13374,959,421271
2016,48,351,6626,984,124,25351
2016,48,353,40358,4365,359,163510
2016,48,355,1404151,146343,7974,5848529
2016,48,357,48249,3701,362,176038
2016,48,359,4240,590,45,18952
2016,48,361,219442,19316,1317,944391
2016,48,363,50160,5879,605,213841
2016,48,365,74432,6761,467,288075
2016,48,367,256313,28520,2590,1055332
2016,48,369,29271,3452,193,134048
2016,48,371,40595,3896,344,157326
2016,48,373,68611,8422,756,288400
2016,48,375,596233,61381,3579,2491627
2016,48,377,4793,934,118,21446
2016,48,379,8660,1334,163,35969
2016,48,381,330339,32352,2560,1352481
2016,48,383,17649,1505,130,70958
2016,48,385,3637,717,77,17693
2016,48,387,9611,1280,160,41833
2016,48,389,39999,3468,275,170208
2016,48,391,17454,1742,155,70195
2016,48,393,1125,138,17,6234
2016,48,395,31991,2796,277,111241
2016,48,397,214303,25646,2103,924653
2016,48,399,18012,2173,216,75171
2016,48,401,104271,10430,813,415831
2016,48,403,12201,1528,155,49302
2016,48,405,9060,1151,120,40036
2016,48,407,7749,1080,192,32358
2016,48,409,166046,15696,1052,719914
2016,48,411,5767,893,165,24356
2016,48,413,4922,439,55,18866
2016,48,415,56111,4919,416,250012
2016,48,417,10645,1038,123,44430
2016,48,419,51098,6244,484,209431
2016,48,421,3192,370,63,14686
2016,48,423,882938,91444,5775,3780019
2016,48,425,50119,3356,215,191674
2016,48,427,43662,8781,553,184633
2016,48,429,19409,2019,243,78373
2016,48,431,4106,333,54,14862
2016,48,433,3817,422,48,17265
2016,48,435,11994,1042,130,50328
2016,48,437,7052,1013,141,29458
2016,48,439,9150291,771088,41261,37256938
2016,48,441,460048,55579,3445,1895882
2016,48,443,400,45,13,1762
2016,48,445,21781,2469,227,90403
2016,48,447,1826,269,51,7508
2016,48,449,114373,13634,625,473232
2016,48,451,362342,39784,2769,1501690
2016,48,453,8348089,582889,34547,34479460
2016,48,455,11711,1638,162,50691
2016,48,457,16152,2259,261,68152
2016,48,459,35902,4586,493,154757
2016,48,461,16972,1235,86,65574
2016,48,463,56563,8753,626,242302
2016,48,465,63039,10677,765,270624
2016,48,467,61453,8025,862,272013
2016,48,469,347094,34326,2358,1392437
2016,48,471,83811,12091,973,354806
2016,48,473,106378,10720,748,445732
2016,48,475,42052,3466,291,174361
2016,48,477,102078,12604,878,427510
2016,48,479,519329,77269,5298,2219201
2016,48,481,91399,11394,978,369758
2016,48,483,13443,1646,188,50470
2016,48,485,377440,44908,3071,1588950
2016,48,487,29107,3416,294,116151
2016,48,489,14397,2027,194,60884
2016,48,491,1809118,151143,10280,7297242
2016,48,493,47308,6351,679,205902
2016,48,495,31202,1764,171,111555
2016,48,497,194931,18065,1296,801936
2016,48,499,68385,8930,809,286742
2016,48,501,34710,2458,194,138020
2016,48,503,53798,5629,581,213766
2016,48,505,14554,1568,147,50009
2016,48,507,9752,1595,107,37174
2016,49,1,12459,1801,170,50517
2016,49,3,198843,17316,1115,841239
2016,49,5,327666,42345,3344,1408928
2016,49,7,52168,5787,493,215219
2016,49,9,437,121,22,3441
2016,49,11,772433,87062,7060,3389395
2016,49,13,68096,5734,630,256559
2016,49,15,22846,2106,184,104673
2016,49,17,7699,1426,171,46146
2016,49,19,25333,4445,459,125165
2016,49,21,85984,12402,1349,378473
2016,49,23,18275,2459,204,80682
2016,49,25,16327,2631,250,81306
2016,49,27,29945,2973,257,134352
2016,49,29,15853,1661,278,73056
2016,49,31,309,58,28,1702
2016,49,33,3159,453,93,16898
2016,49,35,6897660,580855,31598,28787953
2016,49,37,19696,2676,256,90370
2016,49,39,34147,5007,431,147765
2016,49,41,51420,6529,520,224546
2016,49,43,250981,27584,2363,957837
2016,49,45,93707,10716,835,390584
2016,49,47,92765,9069,1046,379120
2016,49,49,1951827,203985,12852,8362344
2016,49,51,50870,6690,919,225540
2016,49,53,370980,49056,4795,1637943
2016,49,55,3516,630,86,18486
2016,49,57,721026,77637,5212,3032009
2016,50,1,127962,14006,1164,555958
2016,50,3,126841,14924,1387,551120
2016,50,5,72643,8689,895,320194
2016,50,7,976352,90777,5680,4086430
2016,50,9,3172,455,110,15485
2016,50,11,122231,12724,1012,506567
2016,50,13,4643,652,187,23285
2016,50,15,88328,11332,965,357189
2016,50,17,57540,6340,750,252460
2016,50,19,66465,8337,793,276260
2016,50,21,223024,23965,2130,919539
2016,50,23,308371,27659,2233,1228855
2016,50,25,197253,21105,1694,812606
2016,50,27,191740,19856,1985,810608
2016,51,1,56572,8679,733,247464
2016,51,3,440532,39777,2715,1935903
2016,51,5,17897,2213,235,74876
2016,51,7,13075,1822,268,56207
2016,51,9,49608,6340,573,209804
2016,51,11,14855,2474,289,62797
2016,51,13,2805381,132629,6344,10760311
2016,51,15,196231,20634,1417,860716
2016,51,17,18580,2240,126,80856
2016,51,19,109159,11768,1383,453105
2016,51,21,17143,1437,75,60815
2016,51,23,98173,10077,731,415776
2016,51,25,18494,2323,249,79069
2016,51,27,58549,5016,406,218450
2016,51,29,16065,1985,256,69523
2016,51,31,192660,17042,1191,746131
2016,51,33,30835,3745,381,134288
2016,51,35,28002,4630,409,119365
2016,51,36,13922,1516,146,63240
2016,51,37,12207,1713,214,52562
2016,51,41,1146268,114688,7264,4824578
2016,51,43,32033,3007,363,137103
2016,51,45,2269,332,58,10653
2016,51,47,126562,12944,992,520725
2016,51,49,5957,864,134,25416
2016,51,51,14239,1847,202,62210
2016,51,53,45214,4428,344,186225
2016,51,57,24574,3603,297,104094
2016,51,59,11430681,586050,30921,45380476
2016,51,61,172363,17743,1828,780057
2016,51,63,16139,2222,316,67435
2016,51,65,19694,2487,377,86439
2016,51,67,82408,12622,1168,367130
2016,51,69,253127,25894,1506,1050281
2016,51,71,34348,3608,288,144871
2016,51,73,48289,7292,855,211021
2016,51,75,375643,14586,647,1366568
2016,51,77,11092,1692,152,48862
2016,51,79,17987,2592,347,79412
2016,51,81,15236,2175,101,64074
2016,51,83,87051,9771,697,347459
2016,51,85,415554,46459,3143,1786532
2016,51,87,2355052,174122,9260,8867723
2016,51,89,93183,11642,796,374727
2016,51,91,2046,343,89,9230
2016,51,93,103262,9129,636,415723
2016,51,95,233880,26998,1703,1024590
2016,51,97,4957,530,100,18989
2016,51,99,81420,6162,510,351287
2016,51,101,38805,3403,330,160541
2016,51,103,35031,4026,456,153556
2016,51,105,16393,2656,273,72432
2016,51,107,2187233,151257,10175,8907904
2016,51,109,74349,6815,541,320305
2016,51,111,11555,1799,173,52679
2016,51,113,20792,2525,274,90624
2016,51,115,5785,1086,174,26084
2016,51,117,79328,9872,789,343413
2016,51,119,13840,2195,334,65420
2016,51,121,264034,29453,1966,1150262
2016,51,125,21149,3124,367,89711
2016,51,127,21356,2896,360,96894
2016,51,131,20424,3060,313,101957
2016,51,133,10624,1631,314,60224
2016,51,135,24907,3425,317,107848
2016,51,137,61717,6875,645,255535
2016,51,139,28639,4063,400,125418
2016,51,141,26867,4334,284,115881
2016,51,143,65083,8432,833,277939
2016,51,145,40217,4975,683,190989
2016,51,147,49721,6579,526,212265
2016,51,149,82194,10821,480,342213
2016,51,153,954319,98094,8036,4195723
2016,51,155,111963,11262,592,425449
2016,51,157,8660,1100,201,37528
2016,51,159,13600,2031,177,58820
2016,51,161,258209,28036,1987,1070415
2016,51,163,34845,5214,429,151614
2016,51,165,269335,27349,1445,1124567
2016,51,167,47820,5649,450,202830
2016,51,169,27590,3560,275,114798
2016,51,171,101721,12113,881,430353
2016,51,173,76989,8777,511,332237
2016,51,175,18241,2126,221,82911
2016,51,177,268977,31225,2443,1171816
2016,51,179,317263,31902,2278,1343130
2016,51,181,26113,1345,74,106114
2016,51,183,15981,1961,182,61421
2016,51,185,100854,12724,1012,410964
2016,51,187,83807,10438,790,364397
2016,51,191,167574,18034,1152,665313
2016,51,193,15630,2539,315,70248
2016,51,195,63435,8214,731,255054
2016,51,197,73066,9530,680,316478
2016,51,199,140501,18284,1400,620876
2016,51,510,1232967,84594,4711,5144599
2016,51,515,29405,3633,293,119540
2016,51,520,98585,10576,619,366588
2016,51,530,14660,1834,106,63793
2016,51,540,427865,33985,2062,1805484
2016,51,550,896587,89955,5375,3762482
2016,51,570,56193,9665,669,244469
2016,51,580,44354,3938,219,177245
2016,51,590,191434,23789,1286,802701
2016,51,595,32769,4008,235,136280
2016,51,600,443590,33021,2280,1822091
2016,51,610,111627,10060,875,509569
2016,51,620,23915,3499,270,99302
2016,51,630,183499,19093,1373,801118
2016,51,640,37386,5088,301,156429
2016,51,650,400736,42353,2371,1717705
2016,51,660,186806,25301,1593,803874
2016,51,670,77182,6237,407,322741
2016,51,678,35622,3832,278,152017
2016,51,680,530647,57209,2199,2231158
2016,51,683,252332,19240,1501,1061354
2016,51,685,33635,3472,330,159320
2016,51,690,65442,9203,529,282277
2016,51,700,1203651,90485,3782,4510177
2016,51,710,1114819,101136,5341,4662353
2016,51,720,47944,4928,234,198922
2016,51,730,110867,12639,723,467344
2016,51,735,7552,1260,199,34023
2016,51,740,242551,27032,1660,1034334
2016,51,750,39523,4280,311,154960
2016,51,760,1824876,120124,6129,7099328
2016,51,770,714982,68516,3112,2997118
2016,51,775,214845,18508,1004,870960
2016,51,790,74572,10308,748,312928
2016,51,800,201961,21887,1588,859346
2016,51,810,1486168,158104,11095,6270508
2016,51,820,82936,9588,628,332129
2016,51,830,62028,9525,543,274061
2016,51,840,240524,25540,1361,986630
2016,53,1,40650,4516,367,183730
2016,53,3,38954,4740,441,170077
2016,53,5,751700,64268,4274,3233957
2016,53,7,281987,28923,2533,1250337
2016,53,9,141002,17428,2032,620520
2016,53,11,1484574,131177,10614,6395837
2016,53,13,6371,790,122,29398
2016,53,15,328155,30646,2150,1390992
2016,53,17,50212,6852,745,231145
2016,53,19,15321,1097,140,61172
2016,53,21,186233,20033,1523,836844
2016,53,23,2887,310,46,11418
2016,53,25,195612,21473,1846,856816
2016,53,27,137000,15540,1622,580909
2016,53,29,101055,12552,1735,452361
2016,53,31,55405,6860,1037,248223
2016,53,33,21120165,1167201,68079,87675700
2016,53,35,534960,59446,5795,2291426
2016,53,37,79768,11102,1220,358488
2016,53,39,34539,4036,524,158914
2016,53,41,177743,20391,1849,765741
2016,53,43,14635,1567,246,67175
2016,53,45,84294,10023,1037,368383
2016,53,47,60483,8610,1152,273186
2016,53,49,29811,4058,561,131809
2016,53,51,15882,1579,216,67432
2016,53,53,2638173,251689,17409,11327407
2016,53,55,36336,4632,1019,180097
2016,53,57,447500,41928,3457,1874365
2016,53,59,11060,1536,196,48952
2016,53,61,3381311,251289,18253,13530151
2016,53,63,1969929,187843,12823,8220806
2016,53,65,61187,7207,887,267107
2016,53,67,674972,71359,6092,2856333
2016,53,69,3279,394,76,13938
2016,53,71,176014,19821,1364,753206
2016,53,73,747482,74548,6550,3132066
2016,53,75,99573,10438,826,419871
2016,53,77,610899,68496,4674,2676810
2016,54,1,21139,3092,213,89132
2016,54,3,231055,24785,1629,958236
2016,54,5,38924,3811,263,165293
2016,54,7,29722,3578,254,118786
2016,54,9,62947,6955,375,264331
2016,54,11,424209,46924,2391,1804494
2016,54,13,7103,798,97,35011
2016,54,15,5391,800,85,23408
2016,54,17,69328,1413,72,145694
2016,54,19,64196,7889,735,271662
2016,54,21,7726,1042,120,33028
2016,54,23,23863,2663,231,102580
2016,54,25,82324,10905,916,353729
2016,54,27,17419,2730,319,74731
2016,54,29,73026,9109,570,304929
2016,54,31,34273,4959,256,147295
2016,54,33,281525,27946,1800,1175297
2016,54,35,68622,7041,480,285190
2016,54,37,103647,12602,859,433649
2016,54,39,861897,83337,4880,3550069
2016,54,41,52521,5289,384,215905
2016,54,43,11073,1525,187,46299
2016,54,45,86836,8997,597,359745
2016,54,47,18165,2603,244,75377
2016,54,49,148000,16063,1183,611458
2016,54,51,95583,9096,486,381579
2016,54,53,46264,3976,323,177474
2016,54,55,132562,17084,1231,557322
2016,54,57,66486,5659,444,227506
2016,54,59,19000,2759,387,80806
2016,54,61,507695,46993,2337,2059703
2016,54,63,11103,1399,175,51305
2016,54,65,15617,2009,231,66282
2016,54,67,45130,6150,571,194353
2016,54,69,247558,27203,1385,1023154
2016,54,71,7750,1126,142,33044
2016,54,73,23929,2045,125,96019
2016,54,75,19459,3088,210,70826
2016,54,77,42331,5485,531,191309
2016,54,79,185003,18180,1216,794834
2016,54,81,220836,26162,1782,929270
2016,54,83,64093,9391,666,272228
2016,54,85,23357,2554,202,105653
2016,54,87,17730,2165,229,74539
2016,54,89,9520,1427,160,44256
2016,54,91,26123,2434,222,101945
2016,54,93,14682,2079,154,59550
2016,54,95,17630,1874,106,74729
2016,54,97,52898,6050,519,217678
2016,54,99,69110,6647,488,274208
2016,54,101,9144,1262,137,38331
2016,54,103,41056,4345,334,179110
2016,54,105,1853,311,51,7292
2016,54,107,255690,31635,2028,1060663
2016,54,109,20409,2721,274,87349
2016,55,1,21554,3201,328,98259
2016,55,3,54070,6389,516,237496
2016,55,5,143315,16800,1338,642898
2016,55,7,14212,2255,431,67426
2016,55,9,1661366,143037,6473,6694658
2016,55,11,28324,3000,305,110198
2016,55,13,23969,3287,395,107855
2016,55,15,125949,13021,883,530153
2016,55,17,207224,21930,1582,876156
2016,55,19,75618,9176,750,325522
2016,55,21,171790,20517,1442,759839
2016,55,23,43869,5772,378,192851
2016,55,25,3511004,281349,14093,14743083
2016,55,27,317337,29770,1734,1505026
2016,55,29,80483,10404,1269,379492
2016,55,31,122815,13748,1030,520337
2016,55,33,130275,14447,896,553730
2016,55,35,505398,51153,2709,2017499
2016,55,37,3701,581,102,16548
2016,55,39,420460,42959,2358,1746383
2016,55,41,11334,1681,237,50342
2016,55,43,107570,13980,1231,475907
2016,55,45,122408,13594,973,526919
2016,55,47,41681,5399,459,195762
2016,55,49,78428,9001,569,351697
2016,55,51,8143,1381,193,37480
2016,55,53,64372,6557,421,284817
2016,55,55,285546,30554,1952,1193246
2016,55,57,58966,6582,563,236691
2016,55,59,490363,52787,3174,2076360
2016,55,61,44933,4977,463,191209
2016,55,63,611248,61882,3053,2528539
2016,55,65,23858,3200,376,107244
2016,55,67,51064,6455,560,233409
2016,55,69,92703,8794,688,376318
2016,55,71,297097,30100,1755,1244910
2016,55,73,643572,64918,3353,2723551
2016,55,75,145888,15690,1065,608790
2016,55,77,28574,3554,274,118497
2016,55,78,4121,703,24,16527
2016,55,79,5781999,445787,19879,23224748
2016,55,81,150693,15766,954,650923
2016,55,83,51402,6770,791,229115
2016,55,85,118653,13774,1378,525864
2016,55,87,1103303,103022,5022,4554321
2016,55,89,412686,40912,2774,1761539
2016,55,91,15975,1816,223,70383
2016,55,93,55002,6967,792,241148
2016,55,95,103981,13229,1117,448182
2016,55,97,306276,30896,1701,1266772
2016,55,99,40029,4599,396,173042
2016,55,101,666610,66437,4024,3058044
2016,55,103,36199,4813,366,160404
2016,55,105,582702,57883,3330,2450514
2016,55,107,35457,4338,321,149260
2016,55,109,263857,29300,2226,1158313
2016,55,111,266988,31298,1808,1173429
2016,55,113,39227,4974,639,175463
2016,55,115,81554,10456,872,360008
2016,55,117,603722,54987,2662,2430251
2016,55,119,71425,7705,480,297969
2016,55,121,129372,13995,639,556554
2016,55,123,57122,7123,630,242185
2016,55,125,35362,5816,940,168592
2016,55,127,288462,35008,2668,1279939
2016,55,129,30441,4516,516,137074
2016,55,131,525101,51435,3205,2170752
2016,55,133,3116799,239451,12544,12705529
2016,55,135,139447,16565,1211,616178
2016,55,137,34390,4673,465,140724
2016,55,139,1045930,84456,3564,4270588
2016,55,141,364089,34647,1785,1510318
2016,56,1,76937,9743,1041,326707
2016,56,3,24106,2536,305,103470
2016,56,5,305766,20636,1460,1159296
2016,56,7,51736,4374,520,201426
2016,56,9,61769,4811,448,252379
2016,56,11,16193,1503,237,70676
2016,56,13,92656,10507,1281,382912
2016,56,15,22113,2987,348,93918
2016,56,17,12789,1587,184,54644
2016,56,19,18090,2341,467,81647
2016,56,21,331794,35366,3234,1413160
2016,56,23,46940,4467,668,216429
2016,56,25,359460,32937,2953,1443465
2016,56,27,2785,413,89,11851
2016,56,29,88428,9669,1188,396384
2016,56,31,21774,2191,260,93842
2016,56,33,86801,10392,1178,372283
2016,56,35,53386,2885,408,187329
2016,56,37,236378,16419,1268,937250
2016,56,39,171776,17864,2105,781345
2016,56,41,82189,6990,573,339421
2016,56,43,23505,2828,358,100449
2016,56,45,13874,1621,228,59155
2016,60,10,22825,5186,138,93954
2016,60,20,0,0,1,0
2016,60,50,7739,2068,145,33372
2016,66,20,1314,224,26,5625
2016,66,30,3658,508,41,15866
2016,66,40,2109,279,20,9057
2016,66,50,23723,4680,266,99527
2016,66,60,2151,438,39,8877
2016,66,70,29678,5614,465,118535
2016,66,75,45002,5710,392,194381
2016,66,80,242,63,12,1024
2016,66,90,7222,1129,108,30210
2016,66,100,410,70,11,1762
2016,66,110,7707,1169,61,31393
2016,66,120,7364,1045,45,29051
2016,66,130,3171,323,34,12744
2016,66,140,1345,244,30,5563
2016,66,150,550,121,12,2255
2016,66,160,221651,35224,1754,904245
2016,66,170,0,0,1,0
2016,66,180,6821,1105,132,28341
2016,66,190,3693,695,18,15092
2016,69,100,951,267,32,3527
2016,69,110,76971,16909,1681,345763
2016,69,120,3355,1039,45,11231
2016,72,1,2778,694,119,11846
2016,72,3,9814,2798,460,40863
2016,72,5,79689,12519,843,328293
2016,72,7,4213,1035,131,17460
2016,72,9,14238,2905,262,62103
2016,72,11,31929,4450,245,131516
2016,72,13,68223,12797,966,291013
2016,72,15,11531,1434,73,39640
2016,72,17,73712,7006,268,264404
2016,72,19,6504,1606,215,26540
2016,72,21,223860,42655,3000,927750
2016,72,23,16892,4615,512,68382
2016,72,25,219121,38631,2375,892737
2016,72,27,7658,1797,260,32590
2016,72,29,25007,4470,357,94381
2016,72,31,232078,39000,1901,908261
2016,72,33,69111,9487,323,297856
2016,72,35,45768,7679,450,194641
2016,72,37,3163,657,94,12716
2016,72,39,3044,826,95,12294
2016,72,41,31199,3947,318,121892
2016,72,43,10072,2402,262,42151
2016,72,45,3221,713,97,13369
2016,72,47,10234,2502,262,43057
2016,72,49,816,240,35,3456
2016,72,51,42742,7153,492,176782
2016,72,53,49933,7417,503,187640
2016,72,54,2437,597,52,10334
2016,72,55,5785,1543,92,27137
2016,72,57,48070,7016,448,185831
2016,72,59,3850,871,82,16826
2016,72,61,327341,38450,2034,1329224
2016,72,63,51682,7517,342,198744
2016,72,65,33544,7091,505,139766
2016,72,67,7074,1696,166,30665
2016,72,69,68623,11171,759,291667
2016,72,71,27418,4662,429,117507
2016,72,73,14449,1794,95,50846
2016,72,75,29618,4739,275,114782
2016,72,77,106281,5212,238,341630
2016,72,79,7135,1897,159,29850
2016,72,81,7913,2036,165,34449
2016,72,83,2143,653,52,8464
2016,72,85,44362,4236,250,165635
2016,72,87,4086,871,91,15115
2016,72,89,8271,1657,149,32049
2016,72,91,90276,11430,617,342879
2016,72,93,4541,679,20,19322
2016,72,95,1040,242,52,4226
2016,72,97,101523,21728,1499,432394
2016,72,99,11346,2827,326,51335
2016,72,101,4872,1268,152,20820
2016,72,103,5836,1173,130,23688
2016,72,105,8819,2003,275,38286
2016,72,107,5652,1635,144,26492
2016,72,109,3859,939,92,17060
2016,72,111,7502,1316,127,33288
2016,72,113,188276,35605,2246,787900
2016,72,115,4422,1215,193,17333
2016,72,117,5459,1243,156,22159
2016,72,119,27379,4997,325,109808
2016,72,121,6656,1654,165,28998
2016,72,123,8379,1704,169,34800
2016,72,125,32742,5894,347,140902
2016,72,127,1364013,191958,10727,5525385
2016,72,129,20485,3370,238,84180
2016,72,131,12491,3365,420,52323
2016,72,133,17667,3002,158,75094
2016,72,135,8821,2190,329,37498
2016,72,137,56872,9863,720,231295
2016,72,139,30366,8502,555,130002
2016,72,141,5451,1378,182,22938
2016,72,143,19484,4146,393,83829
2016,72,145,41059,5634,393,158960
2016,72,147,5139,1125,106,19021
2016,72,149,11260,1943,109,58546
2016,72,151,7905,1842,185,31743
2016,72,153,17666,3914,383,75006
2016,78,10,91226,10844,919,353818
2016,78,20,21158,2606,255,80539
2016,78,30,132419,16123,1349,550400
2017,1,1,87354,11036,869,360936
2017,1,3,488886,61792,5384,2087497
2017,1,5,59315,6834,455,237076
2017,1,7,35283,3484,284,136216
